age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
38.0,Female,Married,High School,25400.0,Self-employed,9.7,Mid-size,Family,0.0,4,3,0.0,0.0,2300.0,7000.0,1400.0,No,0.0,714.0,175400.0,75500.0,Personal Loan EMI,758000.0,32,Not_Eligible,7276.5
32.0,Male,Married,Graduate,66400.0,Private,10.0,MNC,Rented,13700.0,5,4,0.0,0.0,6000.0,19300.0,6200.0,No,0.0,698.0,279200.0,126500.0,Personal Loan EMI,999000.0,20,Not_Eligible,10600.0
27.0,Female,Single,Graduate,33600.0,Private,0.6,Mid-size,Own,0.0,3,2,0.0,0.0,4600.0,6300.0,2800.0,No,0.0,496.0,121400.0,37100.0,Home Appliances EMI,139000.0,18,Not_Eligible,3980.0
27.0,Male,Single,High School,46500.0,Government,0.7,MNC,Rented,7300.0,1,0,0.0,0.0,4600.0,9000.0,6500.0,No,0.0,736.0,127100.0,29400.0,Personal Loan EMI,194000.0,22,Not_Eligible,9550.0
38.0,Male,Married,Post Graduate,65700.0,Private,0.9,Large Indian,Own,0.0,5,4,0.0,0.0,3500.0,13900.0,9200.0,No,0.0,736.0,55300.0,25700.0,E-commerce Shopping EMI,30000.0,16,Eligible,12512.0
32.0,Male,Married,Graduate,71000.0,Private,0.8,Mid-size,Own,0.0,4,3,0.0,0.0,10100.0,19900.0,12200.0,No,0.0,738.0,462700.0,204100.0,E-commerce Shopping EMI,74000.0,22,Eligible,12672.0
38.0,Male,Married,Professional,74400.0,Private,5.2,MNC,Rented,25800.0,3,2,12400.0,0.0,7300.0,18200.0,9500.0,Yes,15600.0,739.0,149900.0,38600.0,Vehicle EMI,389000.0,72,Not_Eligible,500.0
32.0,Male,Married,High School,7077.0,Government,4.4,Large Indian,Rented,7200.0,3,2,0.0,0.0,4400.0,8100.0,1600.0,No,0.0,783.0,45200.0,23800.0,Home Appliances EMI,57000.0,6,Not_Eligible,5385.6
38.0,Male,Single,Graduate,436973.0,Private,1.9,Large Indian,Own,0.0,2,1,0.0,21700.0,5100.0,18700.0,7600.0,No,0.0,687.0,258100.0,77700.0,Personal Loan EMI,819000.0,44,Not_Eligible,6150.0
32.0,Male,Married,High School,20300.0,Private,1.0,Large Indian,Family,0.0,3,2,11100.0,0.0,1600.0,5900.0,3000.0,Yes,4000.0,703.0,150200.0,65800.0,E-commerce Shopping EMI,197000.0,11,Not_Eligible,500.0
27.0,Male,Single,Graduate,33400.0,Government,0.6,Large Indian,Rented,5600.0,1,0,0.0,0.0,5000.0,9000.0,5400.0,Yes,6700.0,785.0,242700.0,145200.0,Personal Loan EMI,927000.0,42,Not_Eligible,785.4
38.0,Male,Married,Graduate,33500.0,Government,1.4,MNC,Rented,8700.0,4,3,8200.0,16200.0,3800.0,7400.0,4100.0,No,0.0,794.0,179700.0,37800.0,Vehicle EMI,588000.0,27,Not_Eligible,500.0
32.0,Female,Married,Post Graduate,30300.0,Private,7.4,Mid-size,Rented,5200.0,3,2,3900.0,7500.0,2100.0,5500.0,4500.0,No,0.0,666.0,134000.0,37700.0,Vehicle EMI,627000.0,75,Not_Eligible,800.0
48.0,Male,Single,Graduate,44800.0,Private,8.3,Large Indian,Own,0.0,2,1,12700.0,23600.0,6300.0,9200.0,8600.0,No,0.0,850.0,300600.0,72200.0,Home Appliances EMI,123000.0,21,Not_Eligible,500.0
38.0,Male,Married,Graduate,26200.0,Private,2.0,Mid-size,Own,0.0,4,3,0.0,0.0,1800.0,6400.0,4200.0,Yes,6200.0,579.0,60000.0,34300.0,Personal Loan EMI,315000.0,54,Not_Eligible,2128.0
32.0,Male,Married,Post Graduate,78300.0,Private,9.4,MNC,Rented,19600.0,3,2,0.0,0.0,10800.0,20300.0,5500.0,No,0.0,687.0,128200.0,48800.0,Education EMI,197000.0,32,High_Risk,8840.0
27.0,Male,Single,Professional,79800.0,Private,0.5,Startup,Rented,26100.0,3,2,8200.0,15000.0,9600.0,17200.0,15700.0,No,0.0,609.0,513900.0,295800.0,Personal Loan EMI,607000.0,21,Not_Eligible,500.0
58.0,Male,Married,Graduate,38500.0,Government,10.0,MNC,Rented,11200.0,2,1,0.0,0.0,2600.0,6300.0,2700.0,No,0.0,777.0,222400.0,63900.0,Personal Loan EMI,984000.0,28,Not_Eligible,10362.0
32.0,Male,Married,Post Graduate,78600.0,Self-employed,1.4,Mid-size,Rented,25300.0,4,3,14800.0,0.0,5100.0,13600.0,7400.0,Yes,17800.0,659.0,550900.0,276600.0,E-commerce Shopping EMI,138000.0,18,Not_Eligible,500.0
38.0,Male,Married,Professional,70000.0,Private,11.3,MNC,Own,0.0,3,2,12400.0,0.0,5600.0,16900.0,11500.0,Yes,17000.0,728.0,329100.0,145500.0,Vehicle EMI,943000.0,54,Not_Eligible,2310.0
27.0,Female,Single,Graduate,31700.0,Private,1.1,Large Indian,Rented,10300.0,3,2,9300.0,0.0,4000.0,9300.0,5000.0,Yes,6400.0,752.0,97000.0,26000.0,Home Appliances EMI,101000.0,26,Not_Eligible,500.0
48.0,Female,Single,Post Graduate,119500.0,Private,12.8,MNC,Rented,21600.0,1,0,0.0,0.0,16700.0,28700.0,8300.0,Yes,31500.0,792.0,206500.0,69400.0,Education EMI,412000.0,20,Not_Eligible,4267.2
48.0,Female,Married,High School,37800.0,Private,8.3,Large Indian,Own,0.0,5,4,0.0,0.0,4100.0,8100.0,3300.0,Yes,5300.0,786.0,42800.0,10200.0,Personal Loan EMI,701000.0,50,Not_Eligible,5712.0
38.0,Male,Married,Graduate,81300.0,Private,16.0,Mid-size,Rented,12500.0,5,4,0.0,0.0,10600.0,12900.0,5500.0,Yes,15000.0,734.0,,133700.0,Vehicle EMI,1.307e+06,64,Not_Eligible,8680.0
58.0,Male,Married,Post Graduate,51600.0,Private,16.7,Startup,Rented,16500.0,3,2,0.0,0.0,3700.0,10800.0,9400.0,No,0.0,726.0,299100.0,172800.0,Home Appliances EMI,87000.0,21,High_Risk,5600.0
38.0,Female,Married,Graduate,57100.0,Private,0.5,MNC,Own,0.0,3,2,0.0,0.0,7500.0,13900.0,7800.0,Yes,11400.0,644.0,248800.0,132400.0,Vehicle EMI,222000.0,82,Not_Eligible,3696.0
27.0,Male,Single,High School,50600.0,Private,0.7,Large Indian,Family,0.0,2,1,0.0,15200.0,7400.0,11900.0,9500.0,No,0.0,756.0,371700.0,115300.0,Home Appliances EMI,280000.0,27,Not_Eligible,3484.8
38.0,Male,Single,Graduate,28600.0,Private,0.5,MNC,Own,0.0,1,0,0.0,0.0,1500.0,4800.0,1600.0,No,0.0,787.0,137500.0,69800.0,E-commerce Shopping EMI,94000.0,24,Eligible,9936.0
32.0,Female,Married,High School,27500.0,Private,3.9,Startup,Family,0.0,3,2,2500.0,0.0,3400.0,4400.0,4000.0,Yes,3600.0,641.0,86000.0,42700.0,E-commerce Shopping EMI,164000.0,10,Not_Eligible,2688.0
38.0,Female,Married,Graduate,47800.0,Self-employed,3.4,Large Indian,Rented,11800.0,4,3,7800.0,0.0,3800.0,9600.0,6800.0,No,0.0,705.0,341600.0,109300.0,Home Appliances EMI,167000.0,24,Not_Eligible,3960.0
27.0,Female,Single,Graduate,32600.0,Private,0.5,MNC,Rented,5500.0,1,0,0.0,0.0,2500.0,8400.0,5200.0,Yes,7500.0,591.0,169300.0,78300.0,Education EMI,354000.0,17,Not_Eligible,784.0
32.0,Female,Married,Graduate,18000.0,Private,3.1,Startup,Own,0.0,3,2,10800.0,0.0,2400.0,3300.0,3500.0,No,0.0,625.0,52500.0,19200.0,Education EMI,245000.0,9,Not_Eligible,500.0
38.0,Male,Married,Professional,56900.0,Self-employed,8.3,Large Indian,Own,0.0,2,1,9500.0,0.0,4000.0,9100.0,6100.0,No,0.0,739.0,69400.0,39400.0,E-commerce Shopping EMI,78000.0,8,Not_Eligible,10152.0
48.0,Male,Single,Graduate,22600.0,Private,26.0,Startup,Rented,4300.0,1,0,0.0,0.0,2900.0,3500.0,2500.0,No,0.0,648.0,82900.0,27900.0,Personal Loan EMI,110000.0,51,High_Risk,3760.0
38.0,Male,Single,Post Graduate,95200.0,Private,3.3,MNC,Family,0.0,2,1,14900.0,12400.0,7400.0,18100.0,14700.0,No,0.0,716.0,300700.0,67500.0,Home Appliances EMI,60000.0,34,Eligible,13850.0
32.0,Male,Married,Post Graduate,64200.0,Private,8.2,Mid-size,Own,0.0,3,2,0.0,20000.0,7500.0,11700.0,12300.0,Yes,16700.0,679.0,497300.0,166600.0,Personal Loan EMI,868000.0,52,Not_Eligible,500.0
38.0,Female,Married,Graduate,60600.0,Self-employed,7.4,Startup,Own,0.0,5,4,0.0,6800.0,8500.0,11200.0,5900.0,No,0.0,686.0,453700.0,131400.0,Education EMI,435000.0,39,High_Risk,13959.0
27.0,male,Single,Graduate,76500.0,Government,0.9,MNC,Rented,20600.0,1,0,0.0,0.0,7400.0,22800.0,7500.0,No,0.0,655.0,519700.0,285000.0,Education EMI,125000.0,35,Eligible,10010.0
38.0,Male,Single,Graduate,45100.0,Government,1.1,Mid-size,Family,0.0,3,2,0.0,0.0,6300.0,9800.0,6800.0,No,0.0,805.0,180600.0,57500.0,Personal Loan EMI,769000.0,19,Not_Eligible,13320.0
38.0,Female,Single,Post Graduate,52900.0,Government,1.7,Mid-size,Rented,10500.0,3,2,11500.0,0.0,3600.0,9800.0,5000.0,No,0.0,795.0,257100.0,81200.0,E-commerce Shopping EMI,136000.0,21,High_Risk,7500.0
38.0,Female,Married,Graduate,56500.0,Private,1.9,Large Indian,Own,0.0,2,1,0.0,15200.0,6700.0,12200.0,10100.0,No,0.0,660.0,72500.0,25500.0,E-commerce Shopping EMI,28000.0,24,Eligible,4920.0
48.0,Female,Married,High School,67400.0,Private,0.6,Mid-size,Family,0.0,4,3,0.0,0.0,7000.0,13800.0,4200.0,No,0.0,726.0,95700.0,45700.0,Education EMI,274000.0,14,Not_Eligible,13568.0
27.0,Female,Married,Professional,8464.0,Private,0.5,Large Indian,Own,0.0,4,3,8800.0,15200.0,10900.0,13900.0,6500.0,Yes,15600.0,746.0,528300.0,210000.0,Home Appliances EMI,149000.0,16,Not_Eligible,616.0
27.0,Male,Single,Post Graduate,95300.0,Private,1.1,Mid-size,Own,0.0,1,0,0.0,0.0,7500.0,28500.0,11700.0,Yes,25400.0,732.0,187700.0,110700.0,Home Appliances EMI,25000.0,31,Eligible,6216.0
32.0,Female,Single,Post Graduate,81800.0,Self-employed,1.3,Mid-size,Own,0.0,2,1,13600.0,17100.0,9700.0,21800.0,15400.0,No,0.0,714.0,581600.0,292600.0,E-commerce Shopping EMI,160000.0,5,Not_Eligible,2079.0
48.0,Male,Married,Graduate,61800.0,Self-employed,1.3,MNC,Own,0.0,3,2,0.0,0.0,3100.0,13100.0,12200.0,No,0.0,649.0,392200.0,191100.0,E-commerce Shopping EMI,145000.0,13,High_Risk,13226.4
27.0,Male,Married,Post Graduate,37700.0,Self-employed,1.0,MNC,Rented,8100.0,3,2,11100.0,0.0,3500.0,5900.0,6900.0,No,0.0,649.0,36300.0,7300.0,Vehicle EMI,370000.0,74,Not_Eligible,633.6
38.0,Male,Single,Graduate,62700.0,Private,3.1,Startup,Own,0.0,1,0,0.0,0.0,5200.0,18600.0,9700.0,Yes,6400.0,653.0,45800.0,13000.0,Personal Loan EMI,316000.0,60,Not_Eligible,6384.0
48.0,Female,Married,Post Graduate,77800.0,Private,6.7,Mid-size,Own,0.0,3,2,14600.0,20900.0,9600.0,16500.0,12400.0,No,0.0,714.0,310400.0,183400.0,E-commerce Shopping EMI,172000.0,14,Not_Eligible,1900.0
38.0,Male,Married,Graduate,59400.0,Private,1.3,Startup,Family,0.0,3,2,9000.0,22400.0,5700.0,14200.0,10000.0,Yes,7400.0,660.0,168900.0,79400.0,E-commerce Shopping EMI,139000.0,24,Not_Eligible,500.0
32.0,Female,Single,Post Graduate,35000.0,Private,2.6,Large Indian,Rented,9700.0,3,2,4900.0,0.0,2700.0,6400.0,2400.0,No,0.0,704.0,140000.0,45900.0,Personal Loan EMI,597000.0,33,Not_Eligible,4450.0
38.0,Male,Single,Graduate,61500.0,Private,4.9,Mid-size,Own,0.0,3,2,3900.0,0.0,8200.0,18100.0,7700.0,Yes,16300.0,602.0,98400.0,36500.0,Vehicle EMI,1.224e+06,73,Not_Eligible,1635.2
32.0,Male,Married,Post Graduate,74700.0,Government,1.4,MNC,Rented,15900.0,3,2,0.0,0.0,5800.0,15600.0,8900.0,Yes,19200.0,693.0,209100.0,65600.0,Education EMI,106000.0,17,Not_Eligible,3255.0
38.0,Male,Single,High School,35500.0,Government,1.9,Startup,Rented,7500.0,1,0,0.0,0.0,3600.0,8900.0,6900.0,No,0.0,741.0,236200.0,123900.0,Home Appliances EMI,140000.0,32,Not_Eligible,4730.0
48.0,Female,Married,Graduate,82200.0,Private,2.8,Mid-size,Own,0.0,3,2,0.0,0.0,6400.0,14600.0,14800.0,No,0.0,759.0,600500.0,156300.0,E-commerce Shopping EMI,137000.0,20,Eligible,30624.0
32.0,Male,Single,Graduate,35700.0,Private,0.8,Large Indian,Own,0.0,2,1,0.0,6600.0,4700.0,8500.0,7000.0,No,0.0,775.0,58500.0,29800.0,Home Appliances EMI,107000.0,17,Not_Eligible,3417.6
58.0,Male,Married,,49700.0,Private,15.7,Large Indian,Own,0.0,3,2,12900.0,22700.0,6500.0,13700.0,7100.0,No,0.0,778.0,393300.0,138500.0,Education EMI,69000.0,19,Not_Eligible,500.0
27.0,Male,Single,High School,67600.0,Self-employed,2.6,MNC,Own,0.0,2,1,0.0,8400.0,8700.0,19900.0,7600.0,No,0.0,682.0,435600.0,246300.0,Vehicle EMI,1.47e+06,78,Not_Eligible,11385.0
27.0,Female,Single,Professional,96000.0,Self-employed,1.7,Large Indian,Own,0.0,2,1,9100.0,0.0,6200.0,15700.0,8800.0,Yes,15200.0,624.0,393000.0,206800.0,Personal Loan EMI,852000.0,53,Not_Eligible,10332.0
38.0,Male,Married,High School,48900.0,Private,5.1,Startup,Rented,10600.0,3,2,10300.0,22900.0,5300.0,7500.0,6600.0,No,0.0,778.0,354900.0,103600.0,E-commerce Shopping EMI,36000.0,17,Not_Eligible,500.0
38.0,Male,Married,High School,50800.0,Private,8.4,Mid-size,Rented,14000.0,2,1,5800.0,22200.0,7000.0,11900.0,6500.0,No,0.0,795.0,83700.0,49900.0,Home Appliances EMI,253000.0,24,Not_Eligible,500.0
32.0,Female,Married,Professional,46600.0,Private,4.0,MNC,Own,0.0,3,2,6000.0,0.0,2600.0,12300.0,5400.0,Yes,4800.0,579.0,177800.0,86400.0,Personal Loan EMI,895000.0,38,Not_Eligible,4340.0
38.0,Female,Married,Post Graduate,77900.0,Private,0.5,Large Indian,Family,0.0,2,1,5000.0,0.0,7100.0,18500.0,9900.0,Yes,12100.0,774.0,507400.0,296600.0,Education EMI,211000.0,22,Not_Eligible,9350.88
48.0,Female,Married,Professional,110719.0,Government,0.5,Mid-size,Own,0.0,2,1,14900.0,14600.0,15200.0,31300.0,20000.0,Yes,31500.0,661.0,467100.0,260800.0,Vehicle EMI,984000.0,12,Not_Eligible,500.0
27.0,Female,Single,Graduate,49900.0,Private,2.0,MNC,Family,0.0,1,0,0.0,0.0,3400.0,9100.0,3500.0,Yes,10400.0,679.0,201500.0,115500.0,Personal Loan EMI,567000.0,32,Not_Eligible,8225.0
38.0,Male,Married,Post Graduate,27400.0,Private,2.9,Large Indian,Family,0.0,3,2,12200.0,22300.0,2100.0,6600.0,3100.0,Yes,4500.0,717.0,214400.0,55900.0,Personal Loan EMI,99000.0,37,Not_Eligible,500.0
38.0,Male,Married,Professional,82300.0,Private,3.7,Startup,Own,0.0,4,3,0.0,6300.0,6400.0,21900.0,9300.0,No,0.0,775.0,367000.0,168900.0,Education EMI,96000.0,39,Eligible,23040.0
32.0,Female,Single,Professional,84900.0,Private,3.5,Mid-size,Family,0.0,1,0,0.0,0.0,11300.0,17100.0,14500.0,No,0.0,731.0,305500.0,118300.0,E-commerce Shopping EMI,56000.0,20,Eligible,21000.0
38.0,Female,Married,Graduate,45100.0,Private,4.4,Startup,Family,0.0,3,2,3900.0,0.0,6100.0,9500.0,6700.0,Yes,5500.0,554.0,57000.0,14900.0,Personal Loan EMI,704000.0,46,Not_Eligible,3001.6
48.0,Male,Married,Graduate,79700.0,Private,2.8,Mid-size,Rented,22600.0,4,3,4700.0,0.0,10900.0,17200.0,12100.0,Yes,20700.0,636.0,296800.0,119700.0,Education EMI,264000.0,45,Not_Eligible,500.0
32.0,Male,Married,Graduate,53000.0,Private,0.5,Startup,Own,0.0,5,4,0.0,17900.0,4500.0,10500.0,6600.0,Yes,15700.0,497.0,197500.0,40800.0,Home Appliances EMI,81000.0,22,Not_Eligible,500.0
58.0,Male,Married,Graduate,20000.0,Private,16.3,Startup,Family,0.0,4,3,10600.0,0.0,2400.0,4800.0,2900.0,No,0.0,739.0,60200.0,13700.0,Home Appliances EMI,36000.0,27,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,53700.0,Government,16.7,Mid-size,Own,16256.0,4,3,3000.0,0.0,5200.0,12500.0,2700.0,Yes,15100.0,768.0,220200.0,120700.0,Personal Loan EMI,720000.0,32,Not_Eligible,7022.4
48.0,Male,Married,Graduate,84100.0,Private,5.4,Mid-size,Family,0.0,3,2,0.0,13400.0,10600.0,17200.0,9600.0,Yes,15500.0,783.0,205500.0,93900.0,Education EMI,466000.0,33,Not_Eligible,7476.0
48.0,Male,Married,High School,46000.0,Private,4.5,Mid-size,Own,0.0,2,1,3000.0,0.0,6700.0,11300.0,7800.0,No,0.0,760.0,267500.0,130700.0,Personal Loan EMI,338000.0,37,Not_Eligible,10320.0
32.0,Male,Single,Graduate,37400.0,Self-employed,1.3,MNC,Rented,9900.0,1,0,0.0,0.0,3600.0,11100.0,5400.0,No,0.0,999.0,37200.0,15400.0,Vehicle EMI,1.133e+06,81,Not_Eligible,2664.0
58.0,Male,Married,Graduate,18000.0,Private,3.8,Small,Rented,5400.0,3,2,14100.0,0.0,2500.0,4500.0,3000.0,No,0.0,673.0,128100.0,65900.0,Personal Loan EMI,696000.0,49,Not_Eligible,500.0
27.0,Male,Single,Post Graduate,105700.0,Private,1.2,Large Indian,Own,0.0,2,1,7300.0,20200.0,6700.0,22500.0,16000.0,No,0.0,716.0,504500.0,194700.0,Education EMI,78000.0,41,Eligible,16500.0
38.0,Male,Married,Graduate,18000.0,Private,0.9,MNC,Family,0.0,2,1,7700.0,0.0,2300.0,3200.0,1100.0,No,0.0,719.0,89500.0,35200.0,E-commerce Shopping EMI,102000.0,6,Not_Eligible,1480.0
48.0,Female,Married,High School,45600.0,Government,4.0,Mid-size,Own,0.0,4,3,10000.0,0.0,4700.0,7800.0,2500.0,Yes,8000.0,1200.0,261700.0,75200.0,Home Appliances EMI,276000.0,7,Not_Eligible,5821.2
38.0,Female,Married,Graduate,67300.0,Private,7.3,Large Indian,Family,0.0,4,3,4400.0,0.0,9100.0,13300.0,10100.0,Yes,7700.0,609.0,72300.0,26500.0,E-commerce Shopping EMI,156000.0,6,Not_Eligible,5084.8
27.0,Male,Single,Professional,55500.0,Private,3.3,Large Indian,Rented,16200.0,1,0,0.0,0.0,8000.0,11400.0,4900.0,No,0.0,665.0,40800.0,22400.0,Education EMI,249000.0,12,Not_Eligible,6000.0
32.0,Male,Single,Graduate,60400.0,Private,1.7,MNC,Family,0.0,3,2,0.0,0.0,8700.0,12300.0,8800.0,Yes,6800.0,644.0,155800.0,55800.0,Personal Loan EMI,518000.0,45,Not_Eligible,6664.0
38.0,Male,Married,Graduate,36300.0,Government,7.3,MNC,Family,0.0,2,1,12300.0,21400.0,3700.0,7900.0,4100.0,No,0.0,764.0,244500.0,50300.0,Personal Loan EMI,605000.0,42,Not_Eligible,500.0
27.0,Female,Married,High School,17800.0,Private,1.6,Mid-size,Rented,3800.0,4,3,12200.0,23600.0,1100.0,5100.0,3000.0,Yes,4900.0,662.0,11800.0,7100.0,E-commerce Shopping EMI,159000.0,21,Not_Eligible,500.0
38.0,Female,Married,Graduate,62300.0,Private,9.9,MNC,Own,0.0,2,1,0.0,8700.0,6900.0,11500.0,11400.0,No,0.0,694.0,74200.0,26100.0,Vehicle EMI,122000.0,63,Eligible,9520.0
32.0,Male,Single,Graduate,53500.0,Private,0.5,MNC,Rented,9000.0,1,0,0.0,0.0,7400.0,9800.0,3200.0,Yes,7000.0,578.0,200400.0,96400.0,Vehicle EMI,718000.0,83,Not_Eligible,3830.4
38.0,Male,Married,Graduate,42400.0,Private,7.8,Large Indian,Own,0.0,5,4,9200.0,0.0,5900.0,6400.0,4400.0,Yes,9800.0,719.0,81700.0,20900.0,Personal Loan EMI,800000.0,34,Not_Eligible,1876.0
27.0,Male,Single,Professional,439393.0,Self-employed,1.2,Large Indian,Rented,12200.0,3,2,13300.0,0.0,5200.0,15300.0,13700.0,No,0.0,711.0,477400.0,197100.0,Personal Loan EMI,296000.0,50,Not_Eligible,7672.5
38.0,Female,Married,Graduate,41700.0,Private,16.0,Startup,Rented,6400.0,2,1,4500.0,0.0,5200.0,7000.0,5600.0,No,0.0,686.0,232800.0,100300.0,E-commerce Shopping EMI,98000.0,13,Not_Eligible,6500.0
38.0,Male,Married,Post Graduate,39900.0,Private,1.8,Large Indian,Family,0.0,5,4,0.0,0.0,3300.0,6700.0,5800.0,No,0.0,701.0,235400.0,75900.0,Personal Loan EMI,862000.0,16,Not_Eligible,12050.0
38.0,Female,Married,Graduate,69400.0,Self-employed,2.0,Mid-size,Family,0.0,4,3,10600.0,0.0,7700.0,12200.0,11200.0,Yes,11200.0,652.0,267800.0,139400.0,Personal Loan EMI,160000.0,42,High_Risk,5197.5
38.0,Male,Married,Post Graduate,46100.0,Private,4.1,Startup,Family,0.0,2,1,0.0,0.0,4300.0,11700.0,7200.0,Yes,5600.0,633.0,157200.0,53000.0,Education EMI,237000.0,47,Not_Eligible,4844.0
38.0,Female,Married,Graduate,28700.0,Private,11.2,Startup,Family,0.0,4,3,0.0,0.0,1700.0,6800.0,5200.0,No,0.0,704.0,84500.0,34900.0,Personal Loan EMI,580000.0,16,Not_Eligible,7500.0
38.0,Male,Married,Professional,82600.0,Private,1.6,MNC,Family,0.0,5,4,0.0,0.0,9900.0,24700.0,9200.0,No,0.0,722.0,43700.0,16300.0,E-commerce Shopping EMI,155000.0,3,Not_Eligible,15520.0
27.0,Male,Single,Post Graduate,70800.0,Private,2.9,Mid-size,Rented,14000.0,1,0,0.0,0.0,8800.0,20500.0,4400.0,No,0.0,766.0,91200.0,38600.0,Home Appliances EMI,285000.0,30,High_Risk,11088.0
27.0,Male,Single,Graduate,40500.0,Private,0.5,MNC,Own,0.0,2,1,7200.0,0.0,3800.0,10100.0,4700.0,Yes,9500.0,1200.0,302400.0,144500.0,Personal Loan EMI,108000.0,55,Not_Eligible,1601.6
38.0,Female,Married,Graduate,32800.0,Private,0.5,Large Indian,Family,0.0,3,2,11500.0,0.0,1800.0,7000.0,5800.0,No,0.0,605.0,69600.0,22500.0,Personal Loan EMI,770000.0,23,Not_Eligible,2144.0
38.0,Female,Married,Graduate,49700.0,Government,7.6,MNC,Rented,12500.0,3,2,0.0,0.0,3100.0,7900.0,7900.0,Yes,11900.0,681.0,176800.0,66500.0,Personal Loan EMI,899000.0,24,Not_Eligible,2464.0
38.0,Male,Married,Graduate,19600.0,Government,10.7,Large Indian,Own,0.0,3,2,14100.0,0.0,2200.0,5200.0,3700.0,Yes,2900.0,666.0,30200.0,7100.0,Education EMI,491000.0,31,Not_Eligible,500.0
32.0,Male,Single,Post Graduate,31000.0,Private,4.3,Mid-size,Family,0.0,3,2,7000.0,0.0,1900.0,6200.0,6200.0,Yes,4100.0,683.0,130100.0,66500.0,Home Appliances EMI,243000.0,11,Not_Eligible,1960.0
38.0,Male,Married,Post Graduate,54000.0,Private,5.9,Startup,Family,0.0,2,1,14600.0,0.0,6300.0,9200.0,6200.0,No,0.0,607.0,252300.0,133300.0,Vehicle EMI,920000.0,37,Not_Eligible,7080.0
32.0,Male,Married,Graduate,73200.0,Private,1.6,Large Indian,Family,0.0,4,3,0.0,6500.0,4500.0,12700.0,9500.0,No,0.0,710.0,232700.0,135800.0,E-commerce Shopping EMI,17000.0,7,Eligible,20000.0
32.0,Male,Married,Graduate,32900.0,Private,10.0,Large Indian,Family,0.0,4,3,3900.0,9500.0,1700.0,5500.0,1900.0,No,0.0,827.0,78300.0,42500.0,Personal Loan EMI,565000.0,37,Not_Eligible,6240.0
38.0,Male,Married,Graduate,50500.0,Private,6.5,Mid-size,Family,0.0,2,1,0.0,21200.0,4300.0,8800.0,2900.0,Yes,14700.0,593.0,131000.0,28000.0,Personal Loan EMI,454000.0,44,Not_Eligible,500.0
48.0,Female,Married,Graduate,26100.0,Private,2.1,Mid-size,Rented,7700.0,5,4,0.0,0.0,3100.0,5400.0,3100.0,No,0.0,745.0,25800.0,6800.0,Vehicle EMI,1.274e+06,52,Not_Eligible,2720.0
48.0,Male,Married,Graduate,37300.0,Private,7.8,Large Indian,Family,,2,1,0.0,0.0,4700.0,8800.0,3300.0,No,0.0,779.0,265300.0,105500.0,Home Appliances EMI,31000.0,29,Eligible,13530.0
48.0,Male,Married,Post Graduate,73800.0,Private,12.6,MNC,Rented,23600.0,4,3,0.0,7300.0,10900.0,21700.0,7400.0,No,0.0,750.0,41800.0,22200.0,Vehicle EMI,965000.0,25,Not_Eligible,1392.0
58.0,Male,Single,High School,46200.0,Private,0.8,Large Indian,Rented,12200.0,2,1,0.0,0.0,2800.0,7400.0,7500.0,No,0.0,708.0,148500.0,33200.0,Home Appliances EMI,202000.0,32,Not_Eligible,6520.0
32.0,Male,Married,Graduate,42900.0,Private,0.5,Large Indian,Own,24756.0,4,3,0.0,0.0,4900.0,12800.0,6000.0,No,0.0,606.0,157800.0,85300.0,Vehicle EMI,1.464e+06,57,Not_Eligible,6144.0
38.0,Male,Married,High School,11912.0,Private,1.1,MNC,Family,0.0,3,2,2000.0,0.0,2200.0,5600.0,6200.0,No,0.0,822.0,243600.0,70400.0,Home Appliances EMI,79000.0,27,Eligible,13860.0
58.0,MALE,Married,High School,50000.0,Self-employed,6.9,MNC,Rented,13300.0,5,4,9700.0,0.0,6800.0,9600.0,3300.0,No,0.0,633.0,61300.0,28300.0,Home Appliances EMI,76000.0,30,Not_Eligible,2102.4
32.0,Male,Married,Graduate,62400.0,Private,1.5,Mid-size,Family,0.0,4,3,0.0,0.0,5500.0,10300.0,11400.0,No,0.0,715.0,37200.0,13500.0,Personal Loan EMI,987000.0,52,Not_Eligible,14080.0
38.0,Female,Married,Post Graduate,87200.0,Private,4.3,MNC,Family,0.0,3,2,0.0,16100.0,8800.0,17300.0,14400.0,No,0.0,661.0,62100.0,36000.0,Vehicle EMI,1.158e+06,12,Not_Eligible,12240.0
32.0,Male,Single,Post Graduate,48000.0,Private,1.8,Large Indian,Own,0.0,2,1,2400.0,12200.0,6200.0,9100.0,8000.0,Yes,12600.0,772.0,326500.0,120800.0,Home Appliances EMI,109000.0,33,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,19500.0,Private,0.8,Mid-size,Family,0.0,3,2,12700.0,5900.0,2700.0,3700.0,3400.0,No,0.0,657.0,123600.0,44900.0,E-commerce Shopping EMI,135000.0,17,Not_Eligible,500.0
